Id,Predicted
8957,0.5933333333333334
4246,0.03666666666666667
9089,0.17333333333333334
10606,0.5366666666666666
9863,0.07333333333333333
11627,0.12333333333333334
2338,0.9733333333333334
13378,0.9933333333333333
1643,0.49666666666666665
6957,0.08333333333333333
11597,0.9783333333333334
1914,0.9666666666666667
15712,0.5633333333333334
8477,0.043333333333333335
1976,0.9533333333333334
15431,0.6066666666666667
2870,0.21333333333333335
10605,0.5733333333333334
15707,0.9166666666666666
4774,1.0
1176,0.18
5671,0.93
15067,0.5733333333333334
2353,0.08666666666666667
6964,1.0
17323,0.9833333333333333
2497,0.5666666666666667
997,0.03
3462,0.03666666666666667
5511,0.37333333333333335
5316,0.03
8654,0.23
4697,0.9966666666666667
17197,0.15
9352,0.9833333333333333
5084,0.9566666666666667
3009,0.27
11330,0.54
7167,0.99
11227,0.98
2589,0.18666666666666668
12051,0.05333333333333334
2037,1.0
10865,0.13666666666666666
9832,1.0
785,0.19
9962,0.9733333333333334
9994,0.10333333333333333
10529,0.9233333333333333
11388,0.0
651,0.21
11941,1.0
2752,0.016666666666666666
14088,1.0
2287,0.99
4836,0.9866666666666667
12144,0.23666666666666666
935,0.006666666666666667
12504,0.09666666666666666
13702,0.17333333333333334
15483,0.05333333333333334
15635,0.9833333333333333
11030,0.02666666666666667
9127,0.9466666666666667
2530,0.03
16463,0.0033333333333333335
17576,0.9933333333333333
10158,0.9933333333333333
5966,0.0
11705,0.12333333333333334
125,0.91
13028,0.07333333333333333
16817,0.03
11014,0.03
11402,0.24
14179,0.9833333333333333
4312,0.88
2101,0.23
10996,0.17666666666666667
10926,0.9833333333333333
446,0.56
14656,0.9333333333333333
980,0.06
10894,1.0
8789,0.49666666666666665
4621,0.03
4497,0.57
12210,0.9933333333333333
10872,0.9766666666666667
6041,0.9966666666666667
11583,0.056666666666666664
11794,0.28
6542,0.9855555555555554
9221,0.02
16343,0.06
3766,0.04666666666666667
5,0.06666666666666667
3610,0.013333333333333334
10572,0.9966666666666667
16263,0.016666666666666666
4931,0.3466666666666667
243,0.09666666666666666
11158,0.9333333333333333
10933,0.25
17647,0.9966666666666667
12786,0.9933333333333333
9934,0.20666666666666667
17018,0.17666666666666667
16239,0.9866666666666667
15882,0.006666666666666667
12529,1.0
17225,0.22333333333333333
17644,0.14666666666666667
3398,0.11
4906,0.04666666666666667
10838,0.08666666666666667
6670,0.43666666666666665
4395,1.0
14724,0.05333333333333334
15098,1.0
10745,0.9933333333333333
4959,1.0
2876,0.8433333333333334
16765,0.98
11629,0.03
16255,0.9966666666666667
17532,0.97
13631,0.53
13134,0.06666666666666667
4932,0.08
1305,1.0
9508,0.006666666666666667
13402,0.47
13256,0.9866666666666667
17096,0.11666666666666667
15070,1.0
6097,0.9966666666666667
16076,0.29
5192,0.16333333333333333
9509,0.9633333333333334
15682,0.97
11301,1.0
6045,0.08666666666666667
10657,0.14666666666666667
12398,0.07
4692,0.96
11428,0.09
2389,0.10666666666666667
9683,0.9966666666666667
8796,0.9633333333333334
6902,0.9933333333333333
6295,0.29333333333333333
15149,0.99
16022,0.11
14400,0.9266666666666666
443,0.19
17809,1.0
8531,0.19666666666666666
10251,0.9966666666666667
