Id,Predicted
8957,0.16369192890032214
4246,0.5065435138545626
9089,0.2088755383859896
10606,0.4641287862958072
9863,0.576084118803329
11627,0.28879945142334273
2338,0.8249120645025741
13378,0.935408477142224
1643,0.40521429383094865
6957,0.5937451998936194
11597,0.9692966375543777
1914,0.9651485828838935
15712,0.3030382810231457
8477,0.4621226913857046
1976,0.8264864063935162
15431,0.6012179649549209
2870,0.5358696584160869
10605,0.46075571438711005
15707,0.9346987963973024
4774,0.9620817568356264
1176,0.07738108016950918
5671,0.922382823757243
15067,0.520338724897017
2353,0.5960501440089938
6964,0.8916473726883382
17323,0.9809423075235747
2497,0.4396584577211684
997,0.7007960847292343
3462,0.38242451859144644
5511,0.6663323574598279
5316,0.2882961219274802
8654,0.4796565591542832
4697,0.9583568912977984
17197,0.4203776946370972
9352,0.9519787984385282
5084,0.9663385372387759
3009,0.5988298179614644
11330,0.5324008721417912
7167,0.9668540858517464
11227,0.9926343514261773
2589,0.7323544309587992
12051,0.5387124315434713
2037,0.9431333062396808
10865,0.4988069067647466
9832,0.9408562054998059
785,0.689430928690596
9962,0.955379084761662
9994,0.5237225092885855
10529,0.9704427055240211
11388,0.46042174319782747
651,0.5736659217167659
11941,0.9158630278414309
2752,0.3769826104114079
14088,0.9369558939522948
2287,0.932060471381394
4836,0.993014911244804
12144,0.476278443633839
935,0.6817117663079018
12504,0.4977770274443649
13702,0.4965039373349567
15483,0.5193214028785399
15635,0.9639389305262202
11030,0.36936005860210885
9127,0.9741710396565163
2530,0.5467030967442392
16463,0.3625443906747926
17576,0.9469575810505129
10158,0.9706337288529998
5966,0.5137489747567607
11705,0.3669383768171036
125,0.8612750245468925
13028,0.48657070448873774
16817,0.47865704949181664
11014,0.6163378118923093
11402,0.5908911647066305
14179,0.9101654115760494
4312,0.9782619972127993
2101,0.4966282044977922
10996,0.6495664610396243
10926,0.9220847060300957
446,0.4709587425519558
14656,0.9553929203080037
980,0.6200417820567992
10894,0.9745245140304399
8789,0.5541704494358739
4621,0.3380839826105644
4497,0.41864459228211826
12210,0.9491868959293586
10872,0.9317789108810812
6041,0.9077969863339536
11583,0.5879187599931367
11794,0.4656554747443117
6542,0.9982847315594054
9221,0.23784436770139938
16343,0.7420119129655511
3766,0.6379814309370733
5,0.6016125389095794
3610,0.4135297861758934
10572,0.9461700725708608
16263,0.5990030097618511
4931,0.6446927513433682
243,0.45656783409986124
11158,0.9597008132470871
10933,0.5265581368967576
17647,0.9006128393104034
12786,0.9299150873744426
9934,0.8337867957408533
17018,0.5214604987387679
16239,0.976511148374867
15882,0.3650771761371049
12529,0.9915314837873755
17225,0.5142481096335443
17644,0.11454101302644548
3398,0.3590640721222397
4906,0.32626187639796644
10838,0.466309217159947
6670,0.4988277345286949
4395,0.9098436909038736
14724,0.6912616627595184
15098,0.9294389028706844
10745,0.9219861038071041
4959,0.9995564635636641
2876,0.8293450955001346
16765,0.963786592436357
11629,0.363224140805985
