Id,Predicted
8957,0.1793559467501432
4246,0.05728038299028071
9089,0.22692590428978698
10606,0.35847350265090394
9863,0.09859731216832424
11627,0.2148070267490323
2338,0.8918700986440888
13378,0.9162176920041523
1643,0.4773420151652239
6957,0.06024445495679931
11597,0.8981808544728661
1914,0.869584310132113
15712,0.46216150581307336
8477,0.1678465390377668
1976,0.9536246855393646
15431,0.05511739576836394
2870,0.1333305832371664
10605,0.5090711289239216
15707,0.9077003984886407
4774,0.9402426157449675
1176,0.34680925093458004
5671,0.9406297587901312
15067,0.5254729628029773
2353,0.05786947585630764
6964,0.9620121014217573
17323,0.9632501105344426
2497,0.8797492364615035
997,0.09909613506498727
3462,0.05250422582299008
5511,0.2316483581292026
5316,0.055309169998082885
8654,0.07047417682263579
4697,0.9343444992781931
17197,0.04000339602859837
9352,0.9233120585271054
5084,0.9332114027647125
3009,0.11500667631400519
11330,0.19189926248823408
7167,0.9347443994275524
11227,0.9315653714424036
2589,0.03207214081542542
12051,0.07287363203106101
2037,0.990558111281291
10865,0.10998526739768588
9832,0.9194943720369152
785,0.11138008626118434
9962,0.9207428852817965
9994,0.05389517872723815
10529,0.9650106757837308
11388,0.05600602817668987
651,0.06142668806200757
11941,0.956103499127338
2752,0.05948302504490621
14088,0.9909718716540183
2287,0.9092443463178939
4836,0.936661160987544
12144,0.11616069021653841
935,0.12532693368406933
12504,0.09441608446842509
13702,0.11293063587161445
15483,0.10084076625892369
15635,0.8171388801362106
11030,0.04164921369948371
9127,0.7140805196778661
2530,0.13750997933189124
16463,0.05020577117529923
17576,0.9868446495516444
10158,0.9315956193111359
5966,0.07766780007981411
11705,0.06908804650846867
125,0.4558430964568302
13028,0.11023477782218016
16817,0.11155053593108133
11014,0.07827244716437554
11402,0.07922348934836454
14179,0.7661882349657597
4312,0.9084286554327912
2101,0.27357682902161606
10996,0.09994023573162014
10926,0.7834654445240465
446,0.17975355541978089
14656,0.8080940047088886
980,0.15206530922221406
10894,0.9543174641538139
8789,0.1633595303036237
4621,0.034225007772961225
4497,0.2655119722697479
12210,0.976745124730102
10872,0.675074472534693
6041,0.9569766355627677
11583,0.11678367908169918
11794,0.05030265289943303
6542,0.8910996115744003
9221,0.08496578258390652
16343,0.14810015160799384
3766,0.07664912327867124
5,0.0771702315534808
3610,0.030153615451862348
10572,0.9439795934478024
16263,0.1130010813812008
4931,0.12715564350670638
243,0.047677222007050934
11158,0.9144545655346774
10933,0.2594579518409472
17647,0.9852180910597298
12786,0.918817968337851
9934,0.022011391369279765
17018,0.07824317001886438
16239,0.9128997852452043
15882,0.03507971741308169
12529,0.9886094302254356
17225,0.11780090890713457
17644,0.5748333064931055
3398,0.05306663490433716
4906,0.028554033754665586
10838,0.18688124853178212
6670,0.23735285635708936
4395,0.9551453963622858
14724,0.0893342602014805
15098,0.9731703743281338
10745,0.9380457015889104
4959,0.9311550910210116
2876,0.7070797689284584
16765,0.9719657403896826
11629,0.032981407392186024
16255,0.9660225965974589
17532,0.9743214737146303
13631,0.1901554406588869
13134,0.12270864767842393
4932,0.2063233298375965
1305,0.9704493415407838
9508,0.08471565924339197
13402,0.1864642806070833
