Id,Predicted
8957,1.459206360918443e-35
4246,1.2371049976595135e-11
9089,0.9999999604718366
10606,0.9999998897890477
9863,0.9999999990979795
11627,0.9999999998353915
2338,8.188617655264772e-16
13378,2.129415614125855e-12
1643,6.842871399548661e-06
6957,0.9999999999814817
11597,0.9999991275358908
1914,0.009271084943993658
15712,0.9999766432810854
8477,0.0006211573007860928
1976,5.712495286954465e-33
15431,8.25787139972272e-11
2870,0.9999999996442592
10605,0.9999999892427712
15707,1.7285190504605188e-23
4774,0.9999999918048813
1176,6.41892790456554e-14
5671,0.9461195186122702
15067,0.9999613130987607
2353,0.02109977155215106
6964,2.147390940463319e-19
17323,0.9999734977093341
2497,1.9714172838500337e-75
997,1.2886283908240607e-06
3462,0.8837758468296857
5511,0.9972808909787712
5316,4.5974426776685047e-10
8654,0.999999806906233
4697,0.9999999999868205
17197,0.9999999984013828
9352,0.9910358659212193
5084,0.8736084801302892
3009,0.9999999691548097
11330,3.0217579589007048e-21
7167,0.999999985763693
11227,0.9999999561657623
2589,0.999999999999982
12051,0.9999979845132582
2037,0.9998882096263736
10865,2.315223285640571e-08
9832,7.289778571861761e-14
785,0.9999999998906868
9962,9.170256381729785e-17
9994,0.9999999459235118
10529,0.9999907754201196
11388,3.1211950662352674e-12
651,1.7206753217547427e-12
11941,7.179740151033211e-38
2752,0.9999965217741722
14088,0.9999407775741986
2287,2.7511269056008394e-22
4836,0.9999992965967618
12144,5.946113575124947e-21
935,0.011897402131632191
12504,0.9995492083655032
13702,5.6468722528818507e-14
15483,0.9999999999717859
15635,0.9999999951529059
11030,7.334001799545344e-17
9127,0.9999999999989784
2530,1.8144080817941516e-05
16463,8.128353309163313e-12
17576,0.9934564709241535
10158,0.999999999928596
5966,0.9999999975972393
11705,0.9999999997099904
125,1.0
13028,0.9999559073269398
16817,0.9998804357671843
11014,0.9999999975366058
11402,0.9999999999717577
14179,9.273975826899238e-14
4312,0.01634912652037725
2101,0.9999999552603036
10996,0.9796266152036943
10926,1.3294265009361493e-19
