Id,Predicted
8957,0.28474376914299016
4246,0.13458373184643888
9089,0.07687894225350098
10606,-0.18946051732748062
9863,0.061470657589071304
11627,-0.8705035143256123
2338,2.4874472689392153
13378,-1.1798324487592564
1643,0.030780885196948854
6957,-0.7689441774168182
11597,-1.275985387996929
1914,2.377054544100334
15712,-0.5002384886887989
8477,-0.17201188521123514
1976,-0.09560613132649445
15431,-0.22801491775076224
2870,-0.35116401820930476
10605,3.3942263913722446
15707,-1.297354265253288
4774,-1.4257929247012748
1176,-0.2250774814887551
5671,5.055447171777082
15067,2.468160510585154
2353,-0.15847399323556902
6964,-0.7320890904914614
17323,-0.16036852545982308
2497,-0.19224493923336874
997,-0.15829755419617067
3462,-0.0641219569300924
5511,-0.00975830005655512
5316,0.0023169777678335446
8654,0.5431848358860292
4697,-1.3855692158583854
17197,-0.3400240650805324
9352,-1.3188694088505153
5084,-1.3782696303647055
3009,3.715873420457233
11330,-0.3553242610003211
7167,-1.1538176586358284
11227,-1.1915624424769946
2589,4.084985761703972
12051,-0.20806765212580006
2037,4.206920675158591
10865,-0.4385629599696921
9832,-1.3666857041315887
785,-0.5619730609638738
9962,-1.0273458747473947
9994,-0.22009166084764845
10529,-1.0528034224073701
11388,0.0908975729301302
651,0.5116159409846157
11941,-0.29561359153746003
2752,-0.40534938445835755
14088,1.601241743008844
2287,-1.2669025217250878
4836,-0.8029832476170282
12144,0.3254118647646378
935,-0.42776888623355425
12504,-0.6226813718214161
13702,-0.7762351914748373
15483,-0.3794830100731621
15635,-1.3308575497335402
11030,0.05520067332450493
9127,-0.0956705771059008
2530,-0.3089719756632492
16463,-0.08570749836658623
17576,1.6279999844247384
10158,-0.32911202176763843
5966,-0.6743562398583636
11705,-0.16722538776803456
125,1.4129968617923956
13028,-0.6034045853799606
16817,-0.6070953835436599
11014,-0.4850313037697036
11402,3.4703804286640114
14179,-0.6566962026727532
4312,-0.38803842382814024
2101,0.0605418670756068
10996,-0.5930908771438046
10926,-1.1787007561356952
446,-0.3131415219692355
14656,-1.5893393435704117
980,0.6593661914978706
10894,-1.4450860149680247
8789,-0.2797100191528157
4621,-0.046870993881503314
4497,-0.19777137502232892
12210,2.874199281734116
10872,3.611478107017785
6041,-0.5631960674958145
11583,-0.32561824684511165
11794,0.09382256234330574
6542,-1.2742308874306276
9221,0.47979062411008777
16343,-0.6909770817396408
3766,-0.413724684248052
5,0.6461414951604196
3610,-0.14361018059272349
10572,-1.4795298078498023
16263,-0.6470883783846888
4931,0.8188725499371394
243,-0.24901555255154387
11158,-1.1683354518596472
10933,-0.1675891298105794
17647,0.08491801458059298
12786,-0.6773481035321642
9934,1.0852661259833047
17018,-0.7483438494168266
